seg_data/7/, 1, 0, 30, 0, 542
seg_data/7/, 2, 49, 109, 1290, 1536
seg_data/7/, 3, 53, 119, 747, 935
seg_data/7/, 4, 57, 114, 636, 691
seg_data/7/, 5, 58, 115, 1021, 1083
seg_data/7/, 6, 62, 123, 1128, 1265
seg_data/7/, 7, 64, 118, 454, 574
seg_data/7/, 8, 73, 138, 195, 399
seg_data/7/, 9, 85, 132, 77, 139
seg_data/7/, 10, 160, 216, 1225, 1322
seg_data/7/, 11, 162, 225, 1365, 1558
seg_data/7/, 12, 165, 216, 931, 995
seg_data/7/, 13, 171, 225, 294, 492
seg_data/7/, 14, 173, 222, 561, 635
seg_data/7/, 15, 177, 221, 200, 253
seg_data/7/, 16, 183, 219, 668, 870
seg_data/7/, 17, 186, 221, 1043, 1178
seg_data/7/, 18, 244, 307, 714, 848
seg_data/7/, 19, 253, 310, 510, 659
seg_data/7/, 21, 255, 310, 1174, 1334
seg_data/7/, 22, 256, 306, 389, 465
seg_data/7/, 23, 257, 315, 239, 347
seg_data/7/, 24, 257, 307, 1065, 1118
seg_data/7/, 25, 272, 313, 864, 1038
seg_data/7/, 26, 275, 311, 1385, 1484
seg_data/7/, 27, 338, 396, 234, 329
seg_data/7/, 28, 338, 418, 357, 526
seg_data/7/, 30, 442, 500, 580, 635
seg_data/7/, 31, 443, 510, 673, 859
seg_data/7/, 32, 444, 506, 1083, 1148
seg_data/7/, 33, 444, 506, 1210, 1395
seg_data/7/, 34, 446, 508, 299, 541
seg_data/7/, 35, 464, 511, 139, 194
seg_data/7/, 36, 473, 511, 1419, 1513
seg_data/7/, 37, 520, 576, 317, 381
seg_data/7/, 38, 527, 582, 667, 799
seg_data/7/, 39, 527, 596, 1323, 1382
seg_data/7/, 40, 544, 581, 420, 580
seg_data/7/, 41, 550, 591, 1002, 1280
seg_data/7/, 42, 623, 678, 641, 695
seg_data/7/, 43, 624, 680, 157, 219
seg_data/7/, 44, 625, 686, 317, 557
seg_data/7/, 45, 625, 678, 963, 1195
seg_data/7/, 46, 627, 678, 752, 927
seg_data/7/, 47, 628, 678, 1259, 1331
seg_data/7/, 48, 628, 683, 1343, 1516
seg_data/7/, 49, 702, 760, 917, 1094
seg_data/7/, 50, 705, 761, 757, 865
seg_data/7/, 51, 705, 762, 1267, 1397
seg_data/7/, 52, 706, 762, 1149, 1206
seg_data/7/, 53, 713, 769, 516, 669
seg_data/7/, 54, 721, 767, 349, 438
seg_data/7/, 55, 778, 821, 49, 102
seg_data/7/, 56, 784, 846, 1325, 1423
seg_data/7/, 57, 788, 842, 1427, 1487
seg_data/7/, 59, 797, 864, 712, 903
seg_data/7/, 60, 801, 851, 608, 679
seg_data/7/, 61, 803, 861, 338, 532
seg_data/7/, 62, 813, 844, 1245, 1299
seg_data/7/, 63, 816, 852, 1122, 1208
seg_data/7/, 64, 819, 857, 960, 1086
seg_data/7/, 65, 861, 919, 1360, 1475
seg_data/7/, 66, 872, 931, 956, 1160
seg_data/7/, 67, 874, 932, 722, 793
seg_data/7/, 68, 876, 940, 327, 632
seg_data/7/, 69, 881, 927, 832, 889
seg_data/7/, 70, 884, 920, 1221, 1345
seg_data/7/, 71, 946, 988, 49, 102
seg_data/7/, 72, 949, 1026, 969, 1129
seg_data/7/, 73, 958, 1009, 1184, 1264
seg_data/7/, 74, 961, 1007, 826, 876
seg_data/7/, 75, 965, 1032, 340, 401
seg_data/7/, 76, 969, 1019, 477, 616
seg_data/7/, 77, 972, 1016, 1307, 1434
seg_data/7/, 78, 979, 1033, 629, 778
seg_data/7/, 79, 1014, 1039, 91, 121
seg_data/7/, 80, 1051, 1145, 821, 879
seg_data/7/, 81, 1065, 1131, 353, 563
seg_data/7/, 82, 1067, 1112, 635, 781
seg_data/7/, 83, 1128, 1171, 49, 101
seg_data/7/, 84, 1175, 1233, 1192, 1404
seg_data/7/, 85, 1184, 1196, 1086, 1099
seg_data/7/, 86, 1185, 1240, 683, 731
seg_data/7/, 87, 1192, 1246, 762, 940
seg_data/7/, 88, 1199, 1261, 180, 256
seg_data/7/, 89, 1198, 1248, 397, 482
seg_data/7/, 90, 1200, 1252, 511, 654
seg_data/7/, 91, 1203, 1238, 1037, 1128
seg_data/7/, 92, 1263, 1333, 862, 1070
seg_data/7/, 93, 1271, 1326, 1134, 1211
seg_data/7/, 94, 1274, 1332, 1244, 1454
seg_data/7/, 96, 1283, 1343, 383, 522
seg_data/7/, 98, 1353, 1419, 858, 1045
seg_data/7/, 99, 1354, 1420, 1088, 1206
seg_data/7/, 100, 1360, 1434, 1225, 1290
seg_data/7/, 101, 1372, 1435, 513, 701
seg_data/7/, 102, 1377, 1426, 775, 825
seg_data/7/, 103, 1378, 1439, 400, 467
seg_data/7/, 400, 418, 530, 889, 1024
seg_data/7/, 401, 508, 595, 853, 942
seg_data/7/, 402, 1271, 1357, 614, 802
