seg_data/5/, 2, 19, 71, 1443, 1504
seg_data/5/, 3, 20, 56, 922, 963
seg_data/5/, 4, 78, 136, 315, 474
seg_data/5/, 5, 84, 138, 158, 277
seg_data/5/, 6, 89, 137, 541, 601
seg_data/5/, 7, 92, 156, 632, 831
seg_data/5/, 8, 97, 151, 952, 1109
seg_data/5/, 9, 98, 144, 865, 924
seg_data/5/, 10, 102, 157, 1155, 1251
seg_data/5/, 12, 118, 166, 1266, 1445
seg_data/5/, 13, 164, 228, 249, 463
seg_data/5/, 14, 180, 233, 675, 747
seg_data/5/, 15, 185, 234, 526, 625
seg_data/5/, 16, 189, 241, 1205, 1291
seg_data/5/, 18, 193, 248, 1100, 1168
seg_data/5/, 19, 194, 252, 1343, 1463
seg_data/5/, 20, 203, 237, 798, 878
seg_data/5/, 21, 250, 308, 271, 383
seg_data/5/, 22, 262, 315, 1214, 1305
seg_data/5/, 23, 273, 323, 1345, 1490
seg_data/5/, 24, 275, 311, 446, 551
seg_data/5/, 25, 279, 315, 917, 1012
seg_data/5/, 26, 280, 318, 715, 890
seg_data/5/, 27, 283, 315, 1126, 1187
seg_data/5/, 28, 284, 321, 603, 670
seg_data/5/, 29, 327, 375, 306, 374
seg_data/5/, 30, 329, 385, 566, 749
seg_data/5/, 31, 334, 389, 849, 901
seg_data/5/, 33, 344, 358, 1153, 1166
seg_data/5/, 34, 344, 401, 1428, 1531
seg_data/5/, 35, 346, 405, 1329, 1422
seg_data/5/, 36, 347, 393, 472, 565
seg_data/5/, 37, 360, 398, 1117, 1316
seg_data/5/, 38, 405, 475, 305, 361
seg_data/5/, 39, 460, 539, 580, 719
seg_data/5/, 40, 478, 539, 1128, 1264
seg_data/5/, 41, 482, 547, 1432, 1526
seg_data/5/, 42, 484, 539, 775, 842
seg_data/5/, 43, 484, 540, 1358, 1416
seg_data/5/, 44, 488, 543, 497, 551
seg_data/5/, 45, 494, 550, 288, 430
seg_data/5/, 46, 505, 542, 866, 962
seg_data/5/, 47, 506, 513, 1265, 1299
seg_data/5/, 48, 554, 613, 319, 463
seg_data/5/, 49, 556, 606, 1324, 1381
seg_data/5/, 50, 562, 583, 1138, 1278
seg_data/5/, 51, 564, 616, 533, 735
seg_data/5/, 52, 573, 611, 1411, 1543
seg_data/5/, 53, 579, 631, 876, 1046
seg_data/5/, 54, 580, 613, 794, 859
seg_data/5/, 55, 585, 614, 1125, 1244
seg_data/5/, 56, 627, 678, 325, 373
seg_data/5/, 57, 630, 682, 1183, 1288
seg_data/5/, 58, 631, 684, 793, 845
seg_data/5/, 59, 631, 682, 1335, 1469
seg_data/5/, 60, 631, 692, 1476, 1535
seg_data/5/, 61, 633, 689, 582, 706
seg_data/5/, 62, 636, 646, 925, 937
seg_data/5/, 63, 643, 678, 1085, 1164
seg_data/5/, 64, 649, 682, 886, 1020
seg_data/5/, 65, 657, 688, 508, 542
seg_data/5/, 66, 658, 688, 472, 501
seg_data/5/, 67, 728, 785, 913, 1020
seg_data/5/, 68, 729, 788, 468, 589
seg_data/5/, 69, 729, 795, 1388, 1547
seg_data/5/, 70, 733, 784, 655, 707
seg_data/5/, 71, 733, 783, 1158, 1229
seg_data/5/, 72, 737, 791, 752, 900
seg_data/5/, 73, 740, 791, 1265, 1371
seg_data/5/, 74, 743, 794, 299, 449
seg_data/5/, 75, 748, 789, 1048, 1125
seg_data/5/, 76, 778, 821, 49, 102
seg_data/5/, 77, 807, 865, 811, 871
seg_data/5/, 78, 807, 874, 1259, 1421
seg_data/5/, 79, 810, 862, 907, 1069
seg_data/5/, 80, 813, 863, 1148, 1232
seg_data/5/, 81, 814, 871, 499, 756
seg_data/5/, 82, 819, 870, 345, 414
seg_data/5/, 83, 877, 945, 1220, 1436
seg_data/5/, 85, 882, 937, 1136, 1187
seg_data/5/, 86, 885, 942, 916, 1068
seg_data/5/, 87, 893, 952, 378, 507
seg_data/5/, 88, 911, 948, 754, 870
seg_data/5/, 89, 916, 954, 507, 574
seg_data/5/, 90, 921, 956, 628, 683
seg_data/5/, 91, 946, 988, 49, 102
seg_data/5/, 92, 975, 1030, 369, 445
seg_data/5/, 93, 976, 1034, 894, 1015
seg_data/5/, 94, 976, 1032, 546, 684
seg_data/5/, 95, 977, 1036, 1359, 1374
seg_data/5/, 96, 979, 1032, 730, 835
seg_data/5/, 97, 984, 1023, 1180, 1330
seg_data/5/, 98, 990, 1024, 1062, 1135
seg_data/5/, 99, 1014, 1039, 91, 120
seg_data/5/, 101, 1103, 1151, 862, 908
seg_data/5/, 102, 1106, 1147, 219, 332
seg_data/5/, 103, 1107, 1165, 1134, 1186
seg_data/5/, 104, 1109, 1164, 1215, 1359
seg_data/5/, 105, 1112, 1156, 395, 550
seg_data/5/, 106, 1118, 1164, 948, 1093
seg_data/5/, 107, 1119, 1154, 746, 844
seg_data/5/, 108, 1121, 1159, 620, 705
seg_data/5/, 109, 1128, 1171, 49, 101
seg_data/5/, 110, 1172, 1228, 270, 488
seg_data/5/, 111, 1185, 1231, 563, 613
seg_data/5/, 112, 1188, 1247, 1116, 1321
seg_data/5/, 113, 1189, 1255, 645, 789
seg_data/5/, 114, 1198, 1208, 967, 979
seg_data/5/, 115, 1201, 1250, 856, 913
seg_data/5/, 116, 1212, 1266, 941, 1062
seg_data/5/, 117, 1215, 1255, 1355, 1448
seg_data/5/, 118, 1276, 1336, 248, 449
seg_data/5/, 119, 1283, 1337, 534, 589
seg_data/5/, 120, 1291, 1345, 623, 777
seg_data/5/, 121, 1298, 1357, 1088, 1274
seg_data/5/, 122, 1300, 1352, 918, 1034
seg_data/5/, 123, 1306, 1355, 1333, 1390
seg_data/5/, 124, 1313, 1348, 798, 855
seg_data/5/, 125, 1319, 1370, 1403, 1480
seg_data/5/, 126, 1356, 1415, 234, 270
seg_data/5/, 127, 1360, 1418, 517, 564
seg_data/5/, 128, 1367, 1410, 352, 508
seg_data/5/, 129, 1370, 1415, 573, 586
seg_data/5/, 130, 1460, 1517, 228, 363
seg_data/5/, 131, 1465, 1524, 409, 514
seg_data/5/, 132, 1469, 1537, 568, 780
seg_data/5/, 133, 1484, 1540, 1100, 1279
seg_data/5/, 134, 1485, 1539, 837, 939
seg_data/5/, 135, 1485, 1537, 1333, 1447
seg_data/5/, 136, 1489, 1538, 966, 1016
seg_data/5/, 138, 1541, 1602, 377, 550
seg_data/5/, 139, 1560, 1598, 215, 321
seg_data/5/, 140, 1562, 1615, 892, 944
seg_data/5/, 141, 1566, 1621, 623, 822
seg_data/5/, 142, 1566, 1628, 1006, 1214
seg_data/5/, 143, 1572, 1627, 1323, 1432
seg_data/5/, 144, 1573, 1624, 1262, 1317
seg_data/5/, 145, 1624, 1681, 253, 446
seg_data/5/, 146, 1626, 1679, 516, 583
seg_data/5/, 147, 1632, 1701, 617, 790
seg_data/5/, 148, 1650, 1702, 962, 1105
seg_data/5/, 149, 1655, 1726, 1123, 1180
seg_data/5/, 150, 1663, 1696, 848, 927
seg_data/5/, 151, 1743, 1803, 202, 393
seg_data/5/, 152, 1755, 1809, 463, 545
seg_data/5/, 153, 1762, 1817, 584, 711
seg_data/5/, 154, 1766, 1825, 762, 989
seg_data/5/, 155, 1772, 1828, 1022, 1074
seg_data/5/, 156, 1776, 1832, 1189, 1308
seg_data/5/, 157, 1784, 1839, 1376, 1460
seg_data/5/, 158, 1794, 1828, 1104, 1187
seg_data/5/, 159, 1806, 1840, 1342, 1373
seg_data/5/, 160, 1825, 1872, 215, 257
seg_data/5/, 161, 1829, 1885, 302, 437
seg_data/5/, 162, 1839, 1900, 501, 634
seg_data/5/, 163, 1843, 1901, 670, 859
seg_data/5/, 164, 1848, 1902, 868, 912
seg_data/5/, 165, 1848, 1906, 1123, 1357
seg_data/5/, 166, 1854, 1903, 1387, 1441
seg_data/5/, 167, 1861, 1900, 989, 1072
seg_data/5/, 168, 1896, 1951, 221, 363
seg_data/5/, 169, 1898, 1946, 418, 476
seg_data/5/, 170, 1906, 1959, 508, 649
seg_data/5/, 171, 1911, 1963, 719, 778
seg_data/5/, 172, 1916, 1969, 803, 949
seg_data/5/, 173, 1936, 1990, 1350, 1397
seg_data/5/, 174, 1939, 1977, 1011, 1127
seg_data/5/, 175, 1942, 1987, 1158, 1342
seg_data/5/, 176, 1950, 1998, 1397, 1412
seg_data/5/, 177, 1978, 2033, 314, 447
seg_data/5/, 179, 1996, 2051, 739, 938
seg_data/5/, 180, 2002, 2041, 514, 678
seg_data/5/, 181, 2009, 2061, 1134, 1177
seg_data/5/, 182, 2020, 2072, 1227, 1336
seg_data/5/, 183, 2022, 2059, 1004, 1120
seg_data/5/, 184, 2023, 2082, 1352, 1459
seg_data/5/, 185, 2060, 2120, 302, 454
seg_data/5/, 186, 2071, 2141, 457, 472
seg_data/5/, 400, 188, 258, 903, 1055
seg_data/5/, 401, 250, 331, 1032, 1099
seg_data/5/, 402, 325, 412, 909, 1052
seg_data/5/, 403, 445, 553, 1013, 1102
