seg_data/2/, 1, 2, 42, 970, 1014
seg_data/2/, 2, 21, 71, 1441, 1503
seg_data/2/, 4, 88, 154, 327, 496
seg_data/2/, 6, 105, 168, 1045, 1107
seg_data/2/, 7, 109, 173, 568, 740
seg_data/2/, 8, 112, 152, 142, 259
seg_data/2/, 10, 118, 177, 1147, 1305
seg_data/2/, 11, 133, 189, 803, 988
seg_data/2/, 14, 171, 243, 194, 370
seg_data/2/, 15, 185, 229, 418, 485
seg_data/2/, 16, 195, 254, 738, 914
seg_data/2/, 17, 202, 250, 540, 703
seg_data/2/, 18, 202, 259, 935, 985
seg_data/2/, 19, 203, 262, 1045, 1105
seg_data/2/, 20, 210, 272, 1284, 1474
seg_data/2/, 21, 212, 271, 1490, 1563
seg_data/2/, 22, 228, 263, 1174, 1258
seg_data/2/, 23, 249, 308, 283, 402
seg_data/2/, 24, 249, 266, 1007, 1024
seg_data/2/, 25, 257, 307, 438, 490
seg_data/2/, 26, 264, 275, 573, 587
seg_data/2/, 27, 267, 338, 766, 964
seg_data/2/, 28, 269, 302, 206, 239
seg_data/2/, 29, 275, 329, 1024, 1104
seg_data/2/, 30, 276, 319, 536, 662
seg_data/2/, 31, 279, 300, 249, 272
seg_data/2/, 32, 284, 338, 1344, 1425
seg_data/2/, 33, 293, 351, 1134, 1287
seg_data/2/, 34, 335, 403, 551, 653
seg_data/2/, 35, 340, 403, 230, 491
seg_data/2/, 36, 345, 400, 719, 846
seg_data/2/, 37, 353, 422, 1085, 1267
seg_data/2/, 38, 355, 409, 891, 1018
seg_data/2/, 39, 364, 419, 1345, 1409
seg_data/2/, 40, 425, 484, 290, 470
seg_data/2/, 41, 426, 479, 534, 601
seg_data/2/, 42, 427, 487, 899, 954
seg_data/2/, 43, 428, 493, 1006, 1101
seg_data/2/, 44, 431, 501, 650, 839
seg_data/2/, 45, 437, 489, 1124, 1170
seg_data/2/, 46, 441, 497, 1221, 1431
seg_data/2/, 47, 500, 559, 262, 394
seg_data/2/, 48, 511, 566, 787, 837
seg_data/2/, 49, 513, 582, 569, 733
seg_data/2/, 50, 515, 598, 1060, 1118
seg_data/2/, 51, 529, 560, 453, 520
seg_data/2/, 52, 529, 570, 865, 1005
seg_data/2/, 54, 591, 651, 649, 716
seg_data/2/, 55, 592, 653, 376, 582
seg_data/2/, 56, 599, 655, 1140, 1204
seg_data/2/, 57, 603, 658, 725, 834
seg_data/2/, 58, 613, 681, 1378, 1549
seg_data/2/, 59, 624, 670, 903, 1081
seg_data/2/, 60, 629, 666, 1227, 1336
seg_data/2/, 61, 657, 714, 299, 371
seg_data/2/, 62, 665, 719, 442, 500
seg_data/2/, 63, 673, 729, 751, 853
seg_data/2/, 64, 678, 729, 878, 999
seg_data/2/, 65, 680, 721, 549, 699
seg_data/2/, 66, 688, 755, 1298, 1453
seg_data/2/, 68, 698, 704, 269, 298
seg_data/2/, 69, 709, 744, 1180, 1278
seg_data/2/, 70, 731, 793, 527, 669
seg_data/2/, 71, 732, 791, 267, 454
seg_data/2/, 72, 739, 797, 823, 962
seg_data/2/, 73, 743, 794, 732, 798
seg_data/2/, 74, 754, 810, 1465, 1527
seg_data/2/, 75, 757, 809, 1288, 1354
seg_data/2/, 76, 757, 813, 1359, 1454
seg_data/2/, 77, 778, 821, 49, 102
seg_data/2/, 78, 798, 862, 433, 543
seg_data/2/, 79, 801, 854, 612, 670
seg_data/2/, 80, 808, 822, 756, 770
seg_data/2/, 81, 820, 885, 1369, 1429
seg_data/2/, 82, 825, 867, 721, 842
seg_data/2/, 83, 826, 862, 283, 376
seg_data/2/, 84, 833, 871, 1125, 1332
seg_data/2/, 85, 846, 887, 1434, 1525
seg_data/2/, 86, 876, 939, 301, 435
seg_data/2/, 87, 882, 959, 576, 851
seg_data/2/, 88, 888, 940, 475, 520
seg_data/2/, 89, 890, 951, 937, 994
seg_data/2/, 90, 894, 956, 1238, 1339
seg_data/2/, 91, 895, 955, 1041, 1183
seg_data/2/, 92, 899, 968, 1375, 1552
seg_data/2/, 93, 946, 988, 49, 102
seg_data/2/, 94, 946, 1008, 245, 376
seg_data/2/, 96, 961, 1015, 639, 813
seg_data/2/, 97, 970, 1003, 489, 556
seg_data/2/, 98, 971, 1030, 1345, 1402
seg_data/2/, 99, 983, 1042, 1405, 1427
seg_data/2/, 100, 1014, 1039, 91, 120
seg_data/2/, 101, 1021, 1080, 349, 458
seg_data/2/, 102, 1027, 1086, 551, 759
seg_data/2/, 103, 1039, 1094, 807, 860
seg_data/2/, 104, 1063, 1117, 1339, 1483
seg_data/2/, 105, 1071, 1111, 1170, 1285
seg_data/2/, 106, 1096, 1158, 380, 597
seg_data/2/, 107, 1105, 1161, 806, 858
seg_data/2/, 108, 1118, 1168, 673, 781
seg_data/2/, 109, 1128, 1171, 49, 101
seg_data/2/, 110, 1133, 1172, 1221, 1435
seg_data/2/, 111, 1173, 1229, 701, 812
seg_data/2/, 112, 1178, 1225, 544, 653
seg_data/2/, 113, 1184, 1227, 387, 511
seg_data/2/, 114, 1189, 1234, 864, 899
